530082334167822337	0	0	@ass_alt @Fsenewsliguria @ABCDOrient @PippoRossetti la buona scuola necessita di progettualità e di #architetturaeducativa.
814410836383006721	1	1	@BarbaraRaval @RobertoGranai @COISPpolizia E i tunisini alla Marzuk dove li metti? Algerini meno. Albanesi e rom se la cavano bene W Italia!
587674337269968896	1	0	@bea_colo E anche lui da solo si sfotte💕😂
606176776365088768	1	1	@beppe_grillo Beppe..tu sei un grande..questi si stanno finendo di mangiare l'Italia..
578176794773311488	1	0	@BovalinoLorenzo @valerialm26 beh ci sono immigrati iscritti alla Lega ��
844297555936776193	1	1	@BRaffaele77 @Renato47Rm campa cavallo...m5s desidera immigrazione selvaggia e rom...il peggio della sx...
830306653014806528	1	1	@BreakingF24 con tutti i musulmani che ci sono in Francia questa emergenza terrorismo non finirà mai per i francesi pagano per i loro errori
566925522459193345	0	0	@Capezzone Ancora attacchi terroristici in Europa. L'Italia nel mirino. Ci sono 1000 idonei della Polizia pronti a partire a costo zero
638848920710422528	1	0	@carinadonofrio a tutto deve esistere un limite, l'ho bloccato per invidia, dev'essere troppo bello non capire un cazzo. Morivo di invidia.
508195397928751104	1	0	@carlucci_cc @MondinaM @SereDomenici Ma io una domanda feci santo il cielo! Nulla dissi a favore riforma scuola!
530075056886808577	1	0	@carlucci_cc @Vespro3 La buona scuola che avanza, al peggio non c'è mai rimedio.
605742582950457344	1	1	@castreses grazie amico mio....cmq ti faccio sapere.....se ci rousciro'.......😂😂😂
627424635425046528	1	1	@Cereal_Killer78 @s3nsu_ale @MustErminea @Miri_Rocket @tinamascherina grazie caro!perseguita nel senso che sono legalmente perseguibile?😂
616991148184354816	1	0	@CesareCe Tomic?! Ah perché c'è anche lui?! Non ne ne ero resa conto!
294830945515753472	1	0	@Cianfry_Beta tutto ok , accorta di nulla come al solito \"🎶se per caso cadesse il mondo io mi sposto un pò più in la🎤\" #comelacarrà
525283907579568130	1	0	@Cineca1969  #labuonascuola Ce la facciamo a far funzionare decentemente caselle email "Istruzione". In meno di 10.000 gg? GRAZIE!
520320663039393792	0	0	@CinziaAccetta @FLuccisano la scuola è fatta dai docenti. Non c'è #labuonascuola senza @ibuonidocenti siamo con voi domani da MI a CT
601095313953320962	0	0	@claudiacolomb17 Puoi lasciare un like al video della mia amica https://t.co/psjuU8eEf4 e magari iscriverti al canale? ❤️
599975237237796867	1	0	@ClaudiaToni Grazie carissima. Anche a te.
828318482848743424	1	1	@ClaudioDeglinn2 Cessava l'invasione di migranti illuso prima devi pagare la Libia o fare grandi lavori a gratis poi forse bloccano qualcosa
573212240624676865	1	1	@comunikiamo e lui parla dei migranti, pensa quanto gli frega degli italiani
834662498896867328	1	1	@continimarco La cosa strana è che il Trib.di Milano ha la mirabile proprietà di distinguere i profughi dai clandestini! Mi viene da ridere!
807460847232675840	1	1	@Corriere i veri "profughi" da aiutare. Non i baldi giovani clandestini. Nn hanno fatto niente. Potevano inviare aiuti umanitari con aerei,
849707020341182469	1	1	@CorriereCitta i rom di Castel romano in più occasioni hanno provocato incidente con sassi ostacoli e altro. Anche questa volta? @SULPLROMA
507401530522484737	0	0	@Corriereit  Dimostrazione più che eloquente, di quanto si abbia bisogno, di "una buona scuola"!
572338911931961344	1	0	@Corriereit dite a @LucaValdiserri che la ROMA è passata alla storia per i numerosi pianti fatti per giustificare le proprie sconfitte.
603647998581702657	0	0	@crazeallgdr anche dai
636292255981170688	1	0	@cri900 lo fanno perchè gli abbonamenti, nonostante la champions, non vanno bene, secondo me
828351834569981952	1	0	@CrozzaTweet @CROZZAREAL DONA UN CAZZO ALLA #LOBBYDEICAMPER dato che vibra naturalmente, e un maiale agli islamici !!!Vedrai che piacciono !
800787812559814656	1	1	@dallavsparte ecco regaliamo una casa a tutti i rom
528862355019825152	1	1	@davidefaraone la buona scuola è quello che è accaduto al test delle #specializzazionimediche ?Almeno prendete una posizione netta in merito
624663889058394112	1	1	@deertorres 😂😂😂😘😂e vai alla cieca!
598608030264078338	0	0	@delpieroale ti amoooooooooo capi, sei fantastico😭😘❤️ e parte della nostra storia
595549356931035136	1	0	@diegosnagdr_ @candicesnagdr almeno questo uwu però voglio leggere anche altre opinioni :p
633532203977342976	0	0	@Dreamer_Freamer @fedefederossi @Benji_Mascolo quanto e vero
812236914879303680	0	0	@duppli Ed è andato a Milano per un motivo ben preciso, fin dagli anni Novanta è un centro logistico importante per il terrorismo.
570897884335493120	1	0	@Ema_poet @KCapparoni nella vita ci vuole tanta pazienza....per fortuna l'attore @KCapparoni è il@contrario del suo personaggio ;)
636803499939004416	1	0	@esterviola_ sono feticisti, con tutti questi burger, hot dog, spezzatini di proteine ricombinate. Pure il kebab mi è capitato.
553499039405457408	1	1	@fabiocp88 ormai é un puttantour. Tutti quelli che avevano pregiudizi verso mussulmani. Si rifiutano di riflettere
817797944711802880	0	0	@FabriBracco64 @TizianaGl60 l'immigrazione inizio' tanti anni fa con Albanesi e Romeni,tra i quali c'era anche la t… https://t.co/DgrN2YOfmH
786138577927282688	0	0	@fattoquotidiano Anche noi abbiamo la nostra via x i rom: quella dei forni della Italsider.
528611055711563776	1	0	@fattoquotidiano sarebbe  utile fare anche #labuonascuola di religione visto che qualche insegnante di tale materia non sa nulla sui gay
614168030445219840	1	0	@FedeAngeli behh! Oggi un parente, domani a loro, anche se é già successo con attivisti, aspettiamo un pezzo grosso a 5S
580624986265747456	1	0	@FedeleAmico un augurio di vita serena a lui, tanti auguri a te e complimenti alla mamma @Ichnusa7 @tonygastone @alinomilan @paola_saluzzi
296380948247883777	1	0	@FioSmolder11 ma io sinceramente vorrei essere anche sta tipa sotto il camion... u.u pur di farmi toccare da lui! Ahahahaha
580480826296676352	1	0	@fiumerosso L ho fatto io?! e poi ci riguarda no?!
844984101874610176	0	0	@flabel82 @PatriziaRametta ecco ora tutto chiaro...Europa unita dal canto,dal calcio,dalle gite pseudo culturali,e da tempo dal terrorismo👌
528954831906828288	1	1	@FLCCGIL #labuonascuola sarà la tomba della #politica di #Renzi e del #PD. Quale docente autolesionista voterà più per il PD?
531036539363815425	1	0	@FlcCgilMilano @cgilnazionale @renzi @Giannini quindi quella di oggi sarebbe la buona scuola. Va beh
637399436071669760	1	0	@focsgdr uno zero messo alla cazzo, uau
569738017809829888	1	1	@Forchielli @alinomilan se fossi la troika farei lo scherzone a Tzcapras di dirgli \"certo che te l'ho fatto il bonifico\" e poi non farglielo
598947637312790530	1	1	@francofontana43 scherzi?Quelli erano italiani!Gli italiani possono emigrare!Ma anche rubare,stuprare,spacciare.Basta che non siano migranti
630127714578616320	1	0	@Frankytrash alla fine t'han messa dentro o no?
605843382993190913	1	0	@frav89 @ricpuglisi ah beh se ci mettiamo qui a scrivere tutti i suoi slogan... Facciamo un libro...
593531824883638274	1	0	@fringuello @iLGae75 @guidosfe @07Emmedi @50809e70fc29437 Non mi ha mai attirato il mare oltre la Sicilia e i paesi a sud della stessa😱nn so
570514229968678912	1	0	@ftk33333 ahahshah e quando pensi d diventare utile alla rinascita della nostra economia ...cazzo lavoro solo io ohhh .
508287118725369856	0	0	@FusacchiA #labuonascuola sarà la nostra scuola. Grazie
801322848497336320	1	0	@GagliardoneS @2016Laurabanca Morcone è sempre quello che "chi non vuole i migranti,vada a vivere in Ungheria"?Ancora lì?
784318840926642177	1	0	@Gauro5 @spacecowboy31 sì, positivo, ma lab"pancia" della gggente capisce solo "immigrati/stupri/violenza" brexit/Trump... Altri messaggi no
582819443580878848	1	0	@gheloabadilla di naman taga bene ☺
583130369949597696	0	0	@giampiccolo74 @GadottiRenza @lori_gianna @betta1956 @Dasydo @flina98 @tana_stella b.giorno Angela buon lavoro anche a Te un abbraccio a tt
584814101181890562	1	0	@GianniCuperIoPD @lddio perche la #sinistra vuole anche gli avanzi
509001009063268352	0	0	@GiuseppeCuria @matteorenzi @MiurSocial @FusacchiA #labuonascuola con i "buoni docenti", noi #idoneiconcorsone2012,faranno la nuova scuola!
574695163769012226	1	0	@GiuseppeRallo59 dimmi cosa devo fare
613793145449484288	1	0	@Gspeed97 Sky Italia, so no.
638782107108687873	1	0	@hazembns @Nicolasasc oe on m'a dit, bene
801008739478163456	1	1	@Hazydavey34  E poi vogliono i militari in strada per difendersi dagli immigrati... È questa l'Italia oggi...
584330934004162562	1	0	@hopetomeetyou no, però ho letto la trama e non mi sembra male. Adesso decido, grazie mille Rory💕💕
591207866125651970	1	0	@ibadiagne1 ... e vale anche per te ... ;-)
847903857334251520	1	1	@iceberg ma il sg pd Sa di esser in Italia e non in islam... Dei italiani frega nulla eh
528997024130424834	0	0	@ilfattoblog @fattoquotidiano @lavoceinfo quella non è la buona scuola ma la scuola marketing, conquisteremo  ancora più ori per l'ignoranza
851475627588952064	1	1	@ilgiornale Qui il test è cazzeggiare tutto il giorno mantenuti, quando va bene #migranti #pd
553254121323913216	1	0	@indivanados 4) l'ignoranza che rende oggi tutti islamisti, ieri tutti geologi, l'altro ieri tutti sismologi ecc
580453324014665729	1	0	@IouismjIe se mi dai la chat ti amerò ancora di più(anche se mi sembra di difficile ahah)♥
810968100539629568	1	0	@islamlie2 @gasparripdl @a_meluzzi @magdicristiano @LucioMalan un certo Adolf sarebbe utile ancora oggi con certi soggetti.. non dico altro!
513393369335484417	1	0	@ItalianPolitics anche riforma scuola,con eliminazione scatti anzianità fa parte del pacchetto!
626871591075512320	0	0	@itsdp poi anche la morte di Aiden.... http://t.co/NqDAXk9bPn
530016636565454851	0	0	@ivanscalfarotto dopo il 'buon governo' berlusconiano, la 'buona scuola' renziana. La continuità dell'immobilismo.
623405043673395201	0	0	@jacopo_iacoboni è  cosa notaAnche italiani hanno media superiore
590973684350906368	1	0	@juveconte102p Se giocassimo così ce li meriteremmo tutti 😂
601787587351736320	1	0	@Juvemiamor @nellina99 @Virus1979C ci mancherebbe. ..e se mi devo arrabbiare con tutti quelli che la vedono diversamente sarei finito
507618594474033153	0	0	@kidstu @Pier68Paolo @matteorenzi @CDojoCasarsa @MiurSocial @SteGiannini @AlessandroRaggi e questa dovrebbe esser buona scuola?siamo a posto
567951520525914112	1	1	@la_stampa @MaxGramel #buongiorno siamo tutti stranieri....in casa degli altri.
836180186412511232	1	1	@Lampisa vale anche per i campi rom, esistono soluzioni applicate con successo in altri paese, ma poi non c'è più il bersaglio @MattiAnti
801540594363408385	1	1	@libe Immaginate se avesse vinto le elezioni e fosse diventata presidente grazie al re del Marocco? Lasciava invadere USA da musulmania
856499691898490880	0	0	@LIngles_ Al vivere civile devono contribuire TUTTI!Anche i tuoi amici immigrati!O loro hanno il diritto di stare a… https://t.co/wl89BFDaY7
528648066031943681	0	0	@Linkiesta: Più insegnanti nelle scuole. Ma per fare cosa? @benassigabriele su #labuonascuola: http://t.co/4H9TMRy48j http://t.co/7wQYudCX77
524987266155167744	0	0	@LipScuola @PuglisiPD:partecipa alla Consultazione su #labuonascuola! http://t.co/nQHvHxFIn5 http://t.co/jPknmXojtu http://t.co/Cak3CQX89o
567086108941770752	1	1	@LNVigevano terroristi sparano in Francia, rifuggono in Italia, \"mercia\" umana bruciata viva chiama guerra. Europa riscalda le spalle.
592614138922295296	0	0	@lodocomello Duetto meraviglioso🎶👍Fantastico video😍Guardo già 45 volte..😜😊Seguimi per favore💖Ti prego,amore mio😘 http://t.co/02D87tk55U х29
632891541208592384	1	0	@lorenzoscoles @RaiRadio2 Avrei voluto studiare e scoprire tutto ciò io! Un genio complimenti!
531125128047112192	1	1	@LouPalanca hai visti che oggi tutti i pezzi grossi de #labuonascuola sono in giro a fare dibattiti? Confindustria é così radicata?
835515539858550784	1	1	@LPalmisano Oppure attendiamo che agli "organi competenti" venga svaligiata casa dagli stessi rom prima che si attivino per fare qcs?
810072625762467841	1	1	@lubenasich Sì è al secondo ciclo, reinventata da Salvini. Prima Roma ladrona, poi la crisi, adesso No€ e tutti a casa gli immigrati.
850807870123909122	1	0	@lucabattanta Non si può più girare in Italia, i  bastardi #pd hanno accelerato invasione di africani e musulmani. Uno schifo #gentiloni
507483400878710784	1	0	@manuelabruni1 @matteorenzi Sua nipote sarà sottomessa ai presidi, obbligata a fare rubasupplenze abiltati in GI (p.25 #labuonascuola)
618335912993419264	1	1	@MARCOCARTA85 Foto BELLISSIMA! Un Buongiorno grintoso anche a te 😘
636408358220759040	0	0	@marcodemo3 Gli abbracci continuano a stringerci anche molto tempo dopo.Lasciano ecchimosi permanenti sull'anima.Baci http://t.co/sKZsUKx0z4
839063267582623744	1	1	@marturano51sm Vallo a dire alla protettrice dei rom, Diana Pavlovic! 😤😤😤
521615443216576513	0	0	@marysansa @FusacchiA @MiurSocial A chi ci chiede che scuola vorremmo:qui la risposta #labuonascuola è inutile, umana e giovane
530234678058680320	1	0	@matteorenzi  La buona scuola? Dovrebbe scaturire da una buona politica...Vieni a vedere la realtá...
511472055838314496	0	0	@matteorenzi @SteGiannini #tfaordinario ESSERE GIOVANI IN ITALIA È UNA COLPA?PERCHÉ NE #labuonascuola IO NON ESISTO!? http://t.co/iKv0MSuL5w
507150100507156481	0	0	@matteorenzi #labuonascuola #Costituzione e Educazione Civica nelle aule per istruire alla "vita activa" e debellare la disaffezione.
507242506170695680	0	0	@matteorenzi #labuonascuola inizia dalle basi...Considerate la #TerzaFascia la feccia della scuola, eppure... http://t.co/M5VkoejZTm
519352667676880896	1	1	@matteorenzi #Quota96Scuola che buona scuola è mai questa,con questo pensiero fisso che ci assilla"Perché questo accanimento contro di noi?"
507426742798413825	1	1	@matteorenzi bel programma #labuonascuola ma come è possibile per noi giovani andare a scuola senza avere i soldi per il pane?
577747430244007936	1	0	@matteorenzi Bello il #camouflage di #Expo2015.  Una delle più grandi supercazzole della storia dell'umanità. Un altro dei suoi #miracoli!!!
532211012356030464	1	0	@matteorenzi ma chi ha fatto la buona scuola... pagliuzza contro trave
513970199234490368	1	0	@matteorenzi Presidente, di "buona scuola" qui c'è poco: niente mensa, direttive per mandare (noi) solo un panino come pranzo. 6-13 anni!!
507150776360517632	0	0	@matteorenzi RICORDARSI di interpellare educatori, non personale scuola, non riconosciuti e calcolati, fanno scuola, spesso #labuonascuola
526724943124639744	1	0	@matteorenzi se riesco a fare l'insegnante nonostante #labuonascuola sono un'eroina non una sfigata! #tfaordinario #Leopolda5
523611002341179392	1	0	@matteorenzi un miliardo di euro per #labuonascuola.La copertura finanziaria per i posti dei #vincitorisenzacattedra 2012 che fine ha fatto?
511600899148767232	1	0	@matteorenzi Una buona scuola? Il coraggio di azzerare tutto!  negli ultimi 20 anni la meritocrazia non è mai esistita! è tutto un bluff!!!
529987889179148288	0	0	@matteorenziva bene concentrarsi su #labuonascuola, nel frattempo @SteGiannini sta distruggendo l'università #testmedicina #iltestnonsitocca
855171882169114624	0	0	@matteosalvinimi @MLP_officiel Bravo Matteo bisogna parlare chiaro! Stop islam e forza Marine Le Pen
832311342686167041	1	1	@matteosalvinimi posso sempre abbronzarmi o temi che diventa troppo simile ai migranti e poi non mi fai entrare a Milano?
782647705671794688	1	0	@matteosalvinimi potr.assumerlo come guardia del corpo liberando un ragazzo della scorta per ogni islamico di questi, visto che li apprezza
843139376456650752	1	1	@matteosalvinimi tutti braaaaaavi i rom, tutti rifugiati politici i migranti ...
831536055820095488	1	0	@MauroLumini Abbiamo di tutto di + anche finti mussulmani che fanno le vittime uhhhhhhhh,finti terroristi.......una fiction.........
507890847569170432	1	1	@MaxLandra @sevenseasmarina renzi. Sei proprio bravo a prenderci in giro ti anno proprio fatto una buona scuola
529969455640875008	0	0	@MDelloriente @matteorenzi @PaoloGentiloni @GironeSalvatore @LatorreMassimil se lavora x i marò come x #labuonascuola siamo messi #bene
507098316820471808	1	0	@megmalp @pdnetwork @matteorenzi @Deputatipd x noi solo tanta rabbia #Quota96Scuola come fare #labuonascuola con insegnanti vecchi e delusi?
520661040070402048	0	0	@megmalp #labuonascuola parte anche dal bellunese :-) Grazie, Simona! @AleMiglioz @FusacchiA @MiurSocial http://t.co/NhLgxlMozk
523166525948448769	1	0	@MilaSpicola @francofontana43 sarò pure cattivo ma almeno non sostengo le menzogne de #labuonascuola che soffocano scuola pubblica italiana
620483547426590720	0	0	@MinaANDMaya a Expo Milano 2015 si parli del Festival di Yulin https://t.co/ZF5HRjIdBR
511497631953330176	0	0	@MiurSocial "ti aggiorneremo sull'avvio della consultazione" Sto ancora aspettando #labuonascuola
507112289921925120	0	0	@MiurSocial #labuonascuola è anche #scuoleaperte! Bene! @GiuseppePierro @marcocampione @rbonacina @danielebarca @Mingus2011B
528815077387157504	1	1	@MiurSocial ma dov'è la buona scuola?!? FATEVI FURBI! @matteorenzi @SteGiannini dimissioni!
530031800689909761	0	0	@MiurSocial se volete fare #labuonascuola come avete organizzato questo #tfa2014 é meglio che state fermi per il bene dell'istruzione!
524980491498561536	0	0	@MiurSocial semplicissimo, la buona scuola è quella che assume docenti preparati che "docere ludens", insegnano giocando
531949173634265088	1	0	@MonicaCanu1993 poi spiegami come ha fatto uno che fino a 6 mesi fa non sapeva nulla di scuola a crivere #labuonascuola .
511070090310455296	1	1	@morettons @matteo_delve83 tipo la buona scuola. Il merito prima di premiarlo occorre definirlo. Ma soprattutto motivarlo.
616605379217256452	0	0	@mr_myro Mah...lei parla con tanta prosopopea! Emette sentenze basate su...punti di vista di tutti suoi e non su dati di fatto!!!
605361169419902976	0	0	@N4ik3 @social_muffin @nicocaradonna @franciungaro @Pfabr @franzrusso @Fra_ambro @YourSmartAgency @valesala @perplessaMente anche io!!!!
619153325028732928	1	0	@Negramaro vi piacerebbe fare un duetto con Emma Marrone?💕 #seitulamiacittà x8
583313480167604224	1	1	@NiallOfficial  NA NA NA  che ti sei fumato amore?
585146587019612160	1	1	@nicolamisani In Italia? Da noi la privacy è garantita dall'assenza di strutture.
575772201556799488	1	0	@nikolausgdrs 3. Se avessi la certezza che un giorno ti abbraccerò, aspetterei tutta la vita.
851535635399802881	1	1	@ninadiapl Mi riferivo alla rom che uccise Vanessa 😡
637033990801784832	1	1	@njghtlock era quella che volevo fare. grazie 😘
826322243261177856	1	0	@Noiconsalvini @VinciDibi @ilpopulista_it Da non crederci che siano immigrati 😂Sono tutti o quai premi Nobel 😂😂
574119763460362240	1	1	@nonleggerlo Product placement.\"Un milione di migranti pronti a partire\"\"Anche per il mese di marzo FUORI TUTTO\" http://t.co/A9ZmVAdMoH
575043836172451840	1	0	@obvzain sono l'amore quei due❤️
855663990059433984	0	0	@pagliaro62 @MAlborali parlavo delle risorse governative che pagano la pensione a #librandi me ne fotto dei rom e di tutti i buonisti di 💩
597175789709369346	1	1	@PalmaPiatta si deve sciogliere con l'acido e poi si pulisce tutto con lisoform e candegina
519582301789769728	1	0	@PaolaTacconi avevamo una buona scuola...ora buone macerie.... @repubblicait
528575831267102720	1	1	@paolo_cova #labuonascuola sarà la tomba della politica di #Renzi e del #PD. Quale docente voterà più per il PD? Solo la moglie di Renzi.
624668904288321536	1	0	@paolobelliswing grazie sogni d'oro
585500408380006401	1	0	@patrick_c me lo procuro per la prossima volta, grazie. :)
508186964143927296	1	0	@pdnetwork @matteorenzi tutti pronti con pomodori e uova marce per ringraziarlo de #labuonascuola
507848272757923840	0	0	@PecoraroScanio  Sconcertati per la mancata reintroduzione della GEOGRAFIA nel documento della "buona scuola". @matteorenzi @SteGiannini
622395581793746944	0	0	@perezesquerdo Mira quin vi he trobat a Roma... http://t.co/ou5VskYvKq
587735940115918848	1	1	@PiazzapulitaLA7 Fedriga, diceva Gentilini: gli stranieri extracomunitari? Bisognerebbe vestirli da leprotti per fare pim pim pim col fucile
594836423590715392	1	1	@pierozzishug ciao, scusami se ti disturbo, ma potresti rt il link https://t.co/yhZFoWLXDV ? grazie mille! 💕 scusa se te l'ho già chiesto✨
507102552362864640	0	0	@Pinucciotwit #labuonascuola in #Italia è cominciare a cercare lavoro a 18 anni @MiurSocial @matteorenzi
811535782032928768	1	0	@Piovegovernolad ancora documenti...sono distratti questi terroristi
784438242514984961	1	1	@piovegovernolad Giusta l'indignazione dell'immigrato:non è forse lui che paga la pensione all'anziana signora? Povera Italia!
821649645449465856	1	1	@Piovegovernolad Tutti al governo sano!Una immigrazione sfrenata e irresponsabile!Sapete chi governa a @Palazzo_Chigi ??Vi mando la foto🐴🇮🇹🙏
581101238332342272	1	1	@pirillainlove no non sto giù perché ormai c'agg fatt o'call😉....poi oh ce stai tu pronta a soccorrere come ora😜 grazie 😘
532196808421023744	1	1	@Radio3tweet #labuonascuola l'avesse proposta Berlusconi Radio3 avrebbe fatto una bagarre grande come una casa. DELUSO.
511922733299826688	1	1	@RaiNews che sciopero è contro linee guida sulla riforma della scuola? #labuonascuola #loscioperoignorante
854484440667521024	1	1	@rbriddick1977 quindi 2/2 il nomade subappalta il posto per elemosina al "richiedente asilo" ovvero "utente" della coop @IAmJamesTheBond
621997995278626816	1	0	@Real_Niam_Love ohw, grazie mille :)
603205611485007873	1	1	@regisoliveiira vai ficar quanto tempo ai?
810162622117060608	0	0	@rep_bari @repubblicait milano non si faccia sfuggire simil campionedell' islam,se no si arrabbia maometto
814762537078128640	1	1	@repubblicait @robertosaviano I terroristi hanno l'Italia come base logistica per pianificare in pace. Chi li copre? LA DIABOLICA SX!
843009590551855106	1	0	@repubblicait vale la priorità, gli italiani sono migranti fin dai tempi della Magna Grecia, sono in attesa da secoli
528630519903555584	1	1	@Ribelli2: Torino: Scabbia in due scuole elementari - http://t.co/qvykvVOokh Ok ok manteniamo la calma... #labuonascuola è anche questo
834092972773928960	1	1	@RiccardoDeias @News24_it @ilgiornale migranti economici, nel senso che li dobbiamo mantenere gratis tutta la vita senza fare un cazzo?
809846439815905280	1	1	@Robertopompili1 Poveri noi davvero! In Italia lascerei solo Clandestini e rom,Italiani onesti....viaaaaaa tutti! Sarei curiosa di vedere
639776266355372032	1	0	@RoboCoP_G della serie: Passi a Mercedes, arrangiati
847498217964961792	0	0	@robygravina @matteosalvinimi semplicemente perché questi sono ancora Stati di diritto e l'immigrazione è regolata da leggi valide x tutti
582151627689328640	0	0	@RParavati @CatenaUmana ancora 10 anni di questa importazione scellerata di migranti e saremo lo stato Africano più a nord!
577224617712025600	1	0	@ruiu19 mi hai strappato l'unico sorriso della serata, sei un grande da un interista
569989876864708608	1	0	@S_aaara alla Caniggia? Non credo sappia scrivere
552824874444783616	1	1	@S3l13tt1 @NicolinoBerti @CAPRY90 ah quindi ogni immigrato gira col Kalashnikov? Cazzo ad averlo saputo avrei fatto l'elemosina più spesso
818012182499758080	1	1	@sdeangelis56 non siamo clandestini o islamico o gay basta non essere un italiano normale e avrai tutto dal Pervertito Democratico
604943033650528257	1	1	@SempreilMarco Aaaaah, tutto chiaro. Forse sbaglio, ma quella la troverai tra le tette della cliente bona che arriverà tra poco.
846117428283260928	1	1	@serogeid Vendere armi agli islamici come #Erdogan é un pericolo per TUTTO il mondo. La sua alleanza con Iran mi urta lo stesso,ma é lontana
641285982776655872	1	0	@shinyojeong grazie *^*
517198328304771072	1	0	@simonefurlan1 nel programma #labuonascuola c'è scritto che vengono assunti anche precari PER NON INSEGNARE,è vero?Sarebbe grave
